timestamp,op,addr,data
6DD823,W,09,0812
6DD839,R,23,0200
6DD9C6,W,09,0A12
6DD9CF,W,05,0000
6DD9D7,W,06,0000
6EE971,W,09,0B12
6EE97A,W,14,0000
6F0FC4,W,09,0912
6F0FCD,W,04,0A20
6F108A,R,06,0000
706229,W,09,0812
7062F2,W,09,0812
706307,R,23,0200
706496,W,09,0A12
70649F,W,05,0000
717440,W,09,0B12
717449,W,14,0000
719A93,W,09,0912
719A9C,W,04,0A20
719B5A,R,06,0000
72ECFA,W,09,0812
72EDC2,W,09,0812
72EDD8,R,23,0200
72F59D,W,0F,8070
72F7FF,W,09,0A12
72F808,W,05,0000
73FF11,W,09,0B12
73FF1A,W,14,0000
742564,W,09,0912
74256C,W,04,0A20
742629,R,06,0000
7577C9,W,09,0812
757892,W,09,0812
7578A8,R,23,0200
757AFE,W,09,0A12
757B06,W,05,0000
757B0F,W,06,0000
7689E0,W,09,0B12
7689E9,W,14,0000
76B034,W,09,0912
76B03D,W,04,0A20
76B0FA,R,06,0000
780298,W,09,0812
780362,W,09,0812
780378,R,23,0200
780505,W,09,0A12
78050E,W,05,0000
7914AE,W,09,0B12
7914B7,W,14,0000
793B02,W,09,0912
793B0B,W,04,0A20
793BC9,R,06,0000
7A8D68,W,09,0812
7A8E31,W,09,0812
7A8E47,R,23,0200
7A8FD5,W,09,0A12
7A8FDD,W,05,0000
7A8FE6,W,06,0000
7B9F81,W,09,0B12
7B9F8A,W,14,0000
7BC5D5,W,09,0912
7BC5DE,W,04,0A20
7BC699,R,06,0000
7D1839,W,09,0812
7D1901,W,09,0812
7D1917,R,23,0200
7D1AA5,W,09,0A12
7D1AAE,W,05,0000
7E2A50,W,09,0B12
7E2A59,W,14,0000
7E50A2,W,09,0912
7E50AB,W,04,0A20
7E5169,R,06,0000
7E5176,W,05,4000
7FA309,W,09,0812
7FA3D0,W,09,0812
7FA3E6,R,23,0200
7FA4A4,W,0F,8060
7FA63C,W,09,0A12
80B51D,W,09,0B12
80B526,W,14,0000
80DB71,W,09,0912
80DB7A,W,04,0A20
80DC38,R,06,0000
822DD9,W,09,0812
822EA1,W,09,0812
822EB7,R,23,0200
823044,W,09,0A12
82304D,W,05,0000
823055,W,06,0000
833FEF,W,09,0B12
833FF7,W,14,0000
836642,W,09,0912
83664A,W,04,0A20
836708,R,06,0000
84B8A7,W,09,0812
84B971,W,09,0812
84B987,R,23,0200
84BB14,W,09,0A12
84BB1D,W,05,0000
85CABF,W,09,0B12
85CAC7,W,14,0000
85F111,W,09,0912
85F11A,W,04,0A20
85F1D9,R,06,0000
85F1E5,W,05,4000
874377,W,09,0812
874441,W,09,0812
874457,R,23,0200
8745E3,W,09,0A12
8745EC,W,05,0000
88558E,W,09,0B12
885597,W,14,0000
887BE2,W,09,0912
887BEB,W,04,0A20
887CA9,R,06,0000
89CE48,W,09,0812
89CF0F,W,09,0812
89CF25,R,23,0200
89D0B3,W,09,0A12
89D0BC,W,05,0000
89D0C4,W,06,0000
8AE05D,W,09,0B12
8AE066,W,14,0000
8B06B1,W,09,0912
8B06BA,W,04,0A20
8B0777,R,06,0000
8C5916,W,09,0812
8C59E0,W,09,0812
8C59F6,R,23,0200
8C61BA,W,0F,8070
8C641C,W,09,0A12
8C6425,W,05,0000
8D6B2E,W,09,0B12
8D6B37,W,14,0000
8D9181,W,09,0912
8D918A,W,04,0A20
8EE3E4,W,09,0812
8EE4AF,W,09,0812
8EE4C4,R,23,0200
8EE652,W,09,0A12
8EE65B,W,05,0000
8EE664,W,06,0000
8FF5FC,W,09,0B12
8FF605,W,14,0000
901C53,W,09,0912
901C5B,W,04,0A20
901D17,R,06,0000
916EB5,W,09,0812
916F7E,W,09,0812
916F94,R,23,0200
917123,W,09,0A12
91712C,W,05,0000
917134,W,06,0000
9280CC,W,09,0B12
9280D5,W,14,0000
92A71E,W,09,0912
92A727,W,04,0A20
92A7E4,R,06,0000
93F985,W,09,0812
93FA4D,W,09,0812
93FA63,R,23,0200
93FBF1,W,09,0A12
93FBF9,W,05,0000
950B9B,W,09,0B12
950BA4,W,14,0000
9531ED,W,09,0912
9531F6,W,04,0A20
9532B6,R,06,0000
968454,W,09,0812
96851D,W,09,0812
968533,R,23,0200
9686C1,W,09,0A12
9686CA,W,05,0000
9686D2,W,06,0000
97966C,W,09,0B12
979675,W,14,0000
97BCBF,W,09,0912
97BCC8,W,04,0A20
97BD83,R,06,0000
990F24,W,09,0812
990FED,W,09,0812
991003,R,23,0200
9910C0,W,0F,8060
991258,W,09,0A12
991261,W,05,0000
9A213B,W,09,0B12
9A2143,W,14,0000
9A478E,W,09,0912
9A4797,W,04,0A20
9A4855,R,06,0000
9B99F4,W,09,0812
9B9ABD,W,09,0812
9B9AD3,R,23,0200
9B9C62,W,09,0A12
9B9C6A,W,05,0000
9CAC0B,W,09,0B12
9CAC14,W,14,0000
9CD25F,W,09,0912
9CD267,W,04,0A20
9CD324,R,06,0000
9E24C4,W,09,0812
9E258D,W,09,0812
9E25A3,R,23,0200
9E2731,W,09,0A12
9E273A,W,05,0000
9E2743,W,06,0000
9F36DC,W,09,0B12
9F36E5,W,14,0000
9F5D2F,W,09,0912
9F5D37,W,04,0A20
9F5DF5,R,06,0000
A0AF94,W,09,0812
A0B05D,W,09,0812
A0B072,R,23,0200
A0B200,W,09,0A12
A0B209,W,05,0000
A0B211,W,06,0000
A1C1AC,W,09,0B12
A1C1B5,W,14,0000
A1E7FE,W,09,0912
A1E806,W,04,0A20
A1E8C5,R,06,0000
A33A65,W,09,0812
A33B2D,W,09,0812
A33B43,R,23,0200
A33CD0,W,09,0A12
A33CD9,W,05,0000
A44C7C,W,09,0B12
A44C85,W,14,0000
A472CE,W,09,0912
A472D7,W,04,0A20
A47395,R,06,0000
A5C535,W,09,0812
A5C5FE,W,09,0812
A5C615,R,23,0200
A5CDD8,W,0F,8070
A5D03A,W,09,0A12
A5D043,W,05,0000
A6D74B,W,09,0B12
A6D754,W,14,0000
A6FD9F,W,09,0912
A6FDA8,W,04,0A20
A6FE66,R,06,0000
A85005,W,09,0812
A850CD,W,09,0812
A850E3,R,23,0200
A85271,W,09,0A12
A8527A,W,05,0000
A85283,W,06,0000
A9621F,W,09,0B12
A96227,W,14,0000
A9886F,W,09,0912
A98878,W,04,0A20
A98936,R,06,0000
AADAD5,W,09,0812
AADB9E,W,09,0812
AADBB3,R,23,0200
AADD40,W,09,0A12
AADD49,W,05,0000
ABECEC,W,09,0B12
ABECF5,W,14,0000
AC133E,W,09,0912
AC1347,W,04,0A20
AC1405,R,06,0000
AD65A5,W,09,0812
AD666E,W,09,0812
AD6685,R,23,0200
AD6811,W,09,0A12
AD681A,W,05,0000
AD6823,W,06,0000
AE77BA,W,09,0B12
AE77C2,W,14,0000
AE9E0F,W,09,0912
AE9E18,W,04,0A20
AE9ED5,R,06,0000
AFF074,W,09,0812
AFF13E,W,09,0812
AFF153,R,23,0200
AFF2E1,W,09,0A12
AFF2E9,W,05,0000
AFF2F2,W,06,0000
B1028C,W,09,0B12
B10295,W,14,0000
B128DD,W,09,0912
B128E6,W,04,0A20
B129A6,R,06,0000
B27B44,W,09,0812
B27C0D,W,09,0812
B27C22,R,23,0200
B27CE0,W,0F,8060
B27E77,W,09,0A12
B38D5C,W,09,0B12
B38D65,W,14,0000
B3B3AF,W,09,0912
B3B3B8,W,04,0A20
B3B474,R,06,0000
B50613,W,09,0812
B506DD,W,09,0812
B506F3,R,23,0200
B5087F,W,09,0A12
B50888,W,05,0000
B50891,W,06,0000
B6182B,W,09,0B12
B61834,W,14,0000
B63E7E,W,09,0912
B63E87,W,04,0A20
B63F44,R,06,0000
B790E3,W,09,0812
B791AC,W,09,0812
B791C2,R,23,0200
B7934F,W,09,0A12
B79358,W,05,0000
B79360,W,06,0000
B8A2FB,W,09,0B12
B8A304,W,14,0000
B8C94D,W,09,0912
B8C956,W,04,0A20
B8CA13,R,06,0000
BA1BB3,W,09,0812
BA1C7B,W,09,0812
BA1C90,R,23,0200
BA1E1F,W,09,0A12
BA1E27,W,05,0000
BB2DCB,W,09,0B12
BB2DD4,W,14,0000
BB541B,W,09,0912
BB5424,W,04,0A20
BB54E2,R,06,0000
BCA682,W,09,0812
BCA74B,W,09,0812
BCA761,R,23,0200
BCA8EF,W,09,0A12
BCA8F8,W,05,0000
BCA900,W,06,0000
BDB898,W,09,0B12
BDB8A1,W,14,0000
BDDEEC,W,09,0912
BDDEF5,W,04,0A20
BDDFB2,R,06,0000
BF3152,W,09,0812
BF321C,W,09,0812
BF3231,R,23,0200
BF39F6,W,0F,8070
BF3B91,W,09,0A12
BF3B9A,W,05,0000
C0436A,W,09,0B12
C04373,W,14,0000
C069BC,W,09,0912
C069C5,W,04,0A20
C06A82,R,06,0000
C1BC21,W,09,0812
C1BCEB,W,09,0812
C1BD01,R,23,0200
C1BE8E,W,09,0A12
C1BE97,W,05,0000
C2CE39,W,09,0B12
C2CE42,W,14,0000
C2F48D,W,09,0912
C2F496,W,04,0A20
C2F553,R,06,0000
C446F1,W,09,0812
C447BB,W,09,0812
C447D1,R,23,0200
C4495F,W,09,0A12
C44968,W,05,0000
C44971,W,06,0000
C5590A,W,09,0B12
C55912,W,14,0000
C57F5C,W,09,0912
C57F65,W,04,0A20
C58022,R,06,0000
C6D1C2,W,09,0812
C6D28B,W,09,0812
C6D2A1,R,23,0200
C6D42E,W,09,0A12
C6D437,W,05,0000
C7E3D9,W,09,0B12
C7E3E2,W,14,0000
C80A2B,W,09,0912
C80A34,W,04,0A20
C80AF3,R,06,0000
C80AFF,W,05,4000
C95C92,W,09,0812
C95D5A,W,09,0812
C95D70,R,23,0200
C95EFD,W,09,0A12
C95F06,W,05,0000
CA6EA8,W,09,0B12
CA6EB1,W,14,0000
CA94FA,W,09,0912
CA9503,W,04,0A20
CA95C3,R,06,0000
CBE761,W,09,0812
CBE82A,W,09,0812
CBE840,R,23,0200
CBE8FE,W,0F,8060
CBEA95,W,09,0A12
CBEA9E,W,05,0000
CCF979,W,09,0B12
CCF981,W,14,0000
CD1FCB,W,09,0912
CD1FD4,W,04,0A20
CD2090,R,06,0000
CE7230,W,09,0812
CE72FA,W,09,0812
CE7310,R,23,0200
CE749D,W,09,0A12
CE74A6,W,05,0000
CF8449,W,09,0B12
CF8451,W,14,0000
CFAA9A,W,09,0912
CFAAA3,W,04,0A20
CFAB63,R,06,0000
CFAB70,W,05,4000
D0FD01,W,09,0812
D0FDC9,W,09,0812
D0FDDF,R,23,0200
D0FF6D,W,09,0A12
D0FF76,W,05,0000
D20F17,W,09,0B12
D20F20,W,14,0000
D2356D,W,09,0912
D23576,W,04,0A20
D23632,R,06,0000
D387D0,W,09,0812
D3889A,W,09,0812
D388B1,R,23,0200
D38A3D,W,09,0A12
D38A46,W,05,0000
D38A4E,W,06,0000
D499E7,W,09,0B12
D499F0,W,14,0000
D4C03C,W,09,0912
D4C045,W,04,0A20
D4C101,R,06,0000
D612A0,W,09,0812
D6136B,W,09,0812
D61381,R,23,0200
D6150E,W,09,0A12
D61517,W,05,0000
D724B8,W,09,0B12
D724C0,W,14,0000
D74B0B,W,09,0912
D74B14,W,04,0A20
D74BD1,R,06,0000
D89D70,W,09,0812
D89E3A,W,09,0812
D89E50,R,23,0200
D8A614,W,0F,8070
D8A877,W,09,0A12
D8A880,W,05,0000
D9AF88,W,09,0B12
D9AF90,W,14,0000
D9D5D9,W,09,0912
D9D5E2,W,04,0A20
D9D6A1,R,06,0000
DB2840,W,09,0812
DB2909,W,09,0812
DB291F,R,23,0200
DB2AAD,W,09,0A12
DB2AB5,W,05,0000
DB2ABE,W,06,0000
DC3A57,W,09,0B12
DC3A60,W,14,0000
DC60AB,W,09,0912
DC60B4,W,04,0A20
DC616F,R,06,0000
DDB310,W,09,0812
DDB3D9,W,09,0812
DDB3EF,R,23,0200
DDB57C,W,09,0A12
DDB585,W,05,0000
DEC526,W,09,0B12
DEC52F,W,14,0000
DEEB7B,W,09,0912
DEEB83,W,04,0A20
DEEC41,R,06,0000
E03DE0,W,09,0812
E03EA8,W,09,0812
E03EBD,R,23,0200
E0404B,W,09,0A12
E04054,W,05,0000
E0405D,W,06,0000
E14FF6,W,09,0B12
E14FFF,W,14,0000
E17649,W,09,0912
E17652,W,04,0A20
E17710,R,06,0000
E2C8AE,W,09,0812
E2C978,W,09,0812
E2C98D,R,23,0200
E2CB1C,W,09,0A12
E2CB25,W,05,0000
E2CB2D,W,06,0000
E3DAC7,W,09,0B12
E3DACF,W,14,0000
E40119,W,09,0912
E40122,W,04,0A20
E401E0,R,06,0000
E5537E,W,09,0812
E55448,W,09,0812
E5545E,R,23,0200
E5551A,W,0F,8060
E556B2,W,09,0A12
E66597,W,09,0B12
E665A0,W,14,0000
E68BE7,W,09,0912
E68BF0,W,04,0A20
E68CB0,R,06,0000
E7DE4E,W,09,0812
E7DF18,W,09,0812
E7DF2D,R,23,0200
E7E0BB,W,09,0A12
E7E0C4,W,05,0000
E7E0CD,W,06,0000
E8F067,W,09,0B12
E8F070,W,14,0000
E916BA,W,09,0912
E916C3,W,04,0A20
E9177F,R,06,0000
EA691E,W,09,0812
EA69E7,W,09,0812
EA69FD,R,23,0200
EA6B8C,W,09,0A12
EA6B94,W,05,0000
EA6B9D,W,06,0000
EB7B35,W,09,0B12
EB7B3E,W,14,0000
EBA188,W,09,0912
EBA191,W,04,0A20
EBA24F,R,06,0000
ECF3EF,W,09,0812
ECF4B7,W,09,0812
ECF4CC,R,23,0200
ECF65A,W,09,0A12
ECF663,W,05,0000
EE0605,W,09,0B12
EE060E,W,14,0000
EE2C58,W,09,0912
EE2C61,W,04,0A20
EE2D1D,R,06,0000
EF7EBE,W,09,0812
EF7F88,W,09,0812
EF7F9D,R,23,0200
EF8129,W,09,0A12
EF8131,W,05,0000
EF813A,W,06,0000
F090D4,W,09,0B12
F090DC,W,14,0000
F0B728,W,09,0912
F0B731,W,04,0A20
F0B7EE,R,06,0000
F2098E,W,09,0812
F20A56,W,09,0812
F20A6D,R,23,0200
F212F9,W,0F,8070
F2155B,W,09,0A12
F21564,W,05,0000
F31BA6,W,09,0B12
F31BAF,W,14,0000
F341F8,W,09,0912
F34201,W,04,0A20
F342BE,R,06,0000
F4945E,W,09,0812
F49527,W,09,0812
F4953C,R,23,0200
F496CA,W,09,0A12
F496D3,W,05,0000
F5A674,W,09,0B12
F5A67D,W,14,0000
F5CCC8,W,09,0912
F5CCD1,W,04,0A20
F5CD8D,R,06,0000
F71F2E,W,09,0812
F71FF7,W,09,0812
F7200D,R,23,0200
F7219A,W,09,0A12
F721A2,W,05,0000
F721AB,W,06,0000
F83144,W,09,0B12
F8314D,W,14,0000
F85797,W,09,0912
F857A0,W,04,0A20
F8585E,R,06,0000
F9A9FD,W,09,0812
F9AAC7,W,09,0812
F9AADD,R,23,0200
F9AC6A,W,09,0A12
F9AC73,W,05,0000
F9AC7C,W,06,0000
FABC16,W,09,0B12
FABC1E,W,14,0000
FAE267,W,09,0912
FAE270,W,04,0A20
FAE32E,R,06,0000
FC34CE,W,09,0812
FC3597,W,09,0812
FC35AD,R,23,0200
FC373A,W,09,0A12
FC3743,W,05,0000
FD46E3,W,09,0B12
FD46EC,W,14,0000
FD6D39,W,09,0912
FD6D42,W,04,0A20
FD6DFE,R,06,0000
FEBF9D,W,09,0812
FEC066,W,09,0812
FEC07B,R,23,0200
FEC138,W,0F,8060
FEC2D1,W,09,0A12
FEC2DA,W,05,0000
FFD1B4,W,09,0B12
FFD1BD,W,14,0000
FFF808,W,09,0912
FFF811,W,04,0A20
FFF8CE,R,06,0000
014A6D,W,09,0812
014B36,W,09,0812
014B4B,R,23,0200
014CDA,W,09,0A12
014CE3,W,05,0000
014CEB,W,06,0000
025C85,W,09,0B12
025C8E,W,14,0000
0282D8,W,09,0912
0282E1,W,04,0A20
02839E,R,06,0000
03D53D,W,09,0812
03D606,W,09,0812
03D61C,R,23,0200
03D7AA,W,09,0A12
03D7B3,W,05,0000
04E754,W,09,0B12
04E75D,W,14,0000
050DA7,W,09,0912
050DB0,W,04,0A20
050E6E,R,06,0000
06600D,W,09,0812
0660D6,W,09,0812
0660EC,R,23,0200
066279,W,09,0A12
066282,W,05,0000
06628A,W,06,0000
077224,W,09,0B12
07722D,W,14,0000
079877,W,09,0912
079880,W,04,0A20
07993E,R,06,0000
08EADC,W,09,0812
08EBA6,W,09,0812
08EBBB,R,23,0200
08ED49,W,09,0A12
08ED52,W,05,0000
09FCF3,W,09,0B12
09FCFC,W,14,0000
0A2346,W,09,0912
0A234F,W,04,0A20
0A240D,R,06,0000
0A241A,W,05,4000
0B75AD,W,09,0812
0B7675,W,09,0812
0B768B,R,23,0200
0B7E50,W,0F,8070
0B80B2,W,09,0A12
0C87C2,W,09,0B12
0C87CB,W,14,0000
0CAE17,W,09,0912
0CAE1F,W,04,0A20
0CAEDE,R,06,0000
0E007C,W,09,0812
0E0145,W,09,0812
0E015C,R,23,0200
0E02E9,W,09,0A12
0E02F2,W,05,0000
0E02FA,W,06,0000
0F1293,W,09,0B12
0F129C,W,14,0000
0F38E6,W,09,0912
0F38EF,W,04,0A20
0F39AE,R,06,0000
108B4C,W,09,0812
108C15,W,09,0812
108C2B,R,23,0200
108DB8,W,09,0A12
108DC1,W,05,0000
119D63,W,09,0B12
119D6C,W,14,0000
11C3B5,W,09,0912
11C3BE,W,04,0A20
11C47D,R,06,0000
11C48A,W,05,4000
13161C,W,09,0812
1316E5,W,09,0812
1316FB,R,23,0200
131889,W,09,0A12
131892,W,05,0000
142832,W,09,0B12
14283B,W,14,0000
144E86,W,09,0912
144E8E,W,04,0A20
144F4D,R,06,0000
15A0EB,W,09,0812
15A1B5,W,09,0812
15A1CA,R,23,0200
15A359,W,09,0A12
15A362,W,05,0000
15A36A,W,06,0000
16B301,W,09,0B12
16B30A,W,14,0000
16D956,W,09,0912
16D95E,W,04,0A20
16DA1D,R,06,0000
182BBA,W,09,0812
182C84,W,09,0812
182C99,R,23,0200
182D56,W,0F,8060
182EEF,W,09,0A12
193DD2,W,09,0B12
193DDB,W,14,0000
196424,W,09,0912
19642D,W,04,0A20
1964EC,R,06,0000
1964F8,W,05,4000
1AB68B,W,09,0812
1AB753,W,09,0812
1AB769,R,23,0200
1AB8F7,W,09,0A12
1AB900,W,05,0000
1BC8A2,W,09,0B12
1BC8AA,W,14,0000
1BEEF5,W,09,0912
1BEEFE,W,04,0A20
1BEFBB,R,06,0000
1D415B,W,09,0812
1D4224,W,09,0812
1D423B,R,23,0200
1D43C6,W,09,0A12
1D43CF,W,05,0000
1D43D7,W,06,0000
1E5371,W,09,0B12
1E537A,W,14,0000
1E79C5,W,09,0912
1E79CE,W,04,0A20
1E7A8A,R,06,0000
1FCC2A,W,09,0812
1FCCF3,W,09,0812
1FCD09,R,23,0200
1FCE97,W,09,0A12
1FCE9F,W,05,0000
20DE41,W,09,0B12
20DE4A,W,14,0000
210493,W,09,0912
21049C,W,04,0A20
210559,R,06,0000
2256F9,W,09,0812
2257C3,W,09,0812
2257D8,R,23,0200
225966,W,09,0A12
22596E,W,05,0000
225977,W,06,0000
236910,W,09,0B12
236918,W,14,0000
238F62,W,09,0912
238F6B,W,04,0A20
239029,R,06,0000
24E1C9,W,09,0812
24E291,W,09,0812
24E2A7,R,23,0200
24EA6D,W,0F,8070
24EC07,W,09,0A12
24EC10,W,05,0000
25F3E1,W,09,0B12
25F3E9,W,14,0000
261A33,W,09,0912
261A3B,W,04,0A20
261AF9,R,06,0000
276C98,W,09,0812
276D61,W,09,0812
276D77,R,23,0200
276FCD,W,09,0A12
276FD5,W,05,0000
287EAF,W,09,0B12
287EB8,W,14,0000
28A503,W,09,0912
28A50C,W,04,0A20
28A5C9,R,06,0000
29F769,W,09,0812
29F831,W,09,0812
29F848,R,23,0200
29F9D5,W,09,0A12
29F9DE,W,05,0000
29F9E6,W,06,0000
2B0980,W,09,0B12
2B0989,W,14,0000
2B2FD3,W,09,0912
2B2FDB,W,04,0A20
2B3099,R,06,0000
2C8237,W,09,0812
2C8302,W,09,0812
2C8318,R,23,0200
2C84A4,W,09,0A12
2C84AD,W,05,0000
2C84B6,W,06,0000
2D944E,W,09,0B12
2D9457,W,14,0000
2DBAA3,W,09,0912
2DBAAC,W,04,0A20
2DBB68,R,06,0000
2F0D08,W,09,0812
2F0DD1,W,09,0812
2F0DE7,R,23,0200
2F0F75,W,09,0A12
2F0F7E,W,05,0000
301F21,W,09,0B12
301F29,W,14,0000
304572,W,09,0912
30457B,W,04,0A20
304639,R,06,0000
3197D8,W,09,0812
3198A1,W,09,0812
3198B8,R,23,0200
319974,W,0F,8060
319B0C,W,09,0A12
319B14,W,05,0000
32A9F0,W,09,0B12
32A9F8,W,14,0000
32D042,W,09,0912
32D04B,W,04,0A20
32D109,R,06,0000
3422A7,W,09,0812
342371,W,09,0812
342386,R,23,0200
342514,W,09,0A12
34251D,W,05,0000
342526,W,06,0000
3534BF,W,09,0B12
3534C7,W,14,0000
355B14,W,09,0912
355B1C,W,04,0A20
355BD8,R,06,0000
36AD78,W,09,0812
36AE41,W,09,0812
36AE57,R,23,0200
36AFE4,W,09,0A12
36AFED,W,05,0000
37BF8E,W,09,0B12
37BF97,W,14,0000
37E5E2,W,09,0912
37E5EB,W,04,0A20
37E6A9,R,06,0000
393847,W,09,0812
39390F,W,09,0812
393925,R,23,0200
393AB4,W,09,0A12
393ABC,W,05,0000
393AC5,W,06,0000
3A4A5F,W,09,0B12
3A4A68,W,14,0000
3A70B3,W,09,0912
3A70BC,W,04,0A20
3A7178,R,06,0000
3BC317,W,09,0812
3BC3DF,W,09,0812
3BC3F5,R,23,0200
3BC584,W,09,0A12
3BC58D,W,05,0000
3BC596,W,06,0000
3CD52F,W,09,0B12
3CD538,W,14,0000
3CFB81,W,09,0912
3CFB8A,W,04,0A20
3CFC47,R,06,0000
3E4DE5,W,09,0812
3E4EAF,W,09,0812
3E4EC4,R,23,0200
3E568B,W,0F,8070
3E58ED,W,09,0A12
3F5FFE,W,09,0B12
3F6007,W,14,0000
3F8652,W,09,0912
3F865B,W,04,0A20
3F8717,R,06,0000
40D8B6,W,09,0812
40D97F,W,09,0812
40D994,R,23,0200
40DBE9,W,09,0A12
40DBF2,W,05,0000
40DBFB,W,06,0000
41EACE,W,09,0B12
41EAD7,W,14,0000
421122,W,09,0912
42112B,W,04,0A20
4211E5,R,06,0000
436386,W,09,0812
436450,W,09,0812
436465,R,23,0200
4365F3,W,09,0A12
4365FC,W,05,0000
436604,W,06,0000
44759F,W,09,0B12
4475A8,W,14,0000
449BF1,W,09,0912
449BFA,W,04,0A20
449CB7,R,06,0000
45EE56,W,09,0812
45EF1F,W,09,0812
45EF35,R,23,0200
45F0C2,W,09,0A12
45F0CB,W,05,0000
47006C,W,09,0B12
470075,W,14,0000
4726C0,W,09,0912
4726C9,W,04,0A20
472787,R,06,0000
487926,W,09,0812
4879F0,W,09,0812
487A05,R,23,0200
487B93,W,09,0A12
487B9C,W,05,0000
487BAD,W,1B,3644
498B3E,W,09,0B12
498B47,W,14,0000
49B191,W,09,0912
49B19A,W,04,0A20
49B258,R,06,0000
4B03F7,W,09,0812
4B04BF,W,09,0812
4B04D5,R,23,0200
4B0592,W,0F,8060
4B072A,W,09,0A12
4B0733,W,05,0000
4C160E,W,09,0B12
4C1617,W,14,0000
4C3C61,W,09,0912
4C3C69,W,04,0A20
4C3D28,R,06,0000
4D8EC6,W,09,0812
4D8F8F,W,09,0812
4D8FA5,R,23,0200
4D9133,W,09,0A12
4D913C,W,05,0000
4EA0DD,W,09,0B12
4EA0E5,W,14,0000
4EC733,W,09,0912
4EC73C,W,04,0A20
4EC7F7,R,06,0000
501997,W,09,0812
501A5F,W,09,0812
501A75,R,23,0200
501C04,W,09,0A12
501C0C,W,05,0000
501C15,W,06,0000
512BAD,W,09,0B12
512BB6,W,14,0000
515202,W,09,0912
51520A,W,04,0A20
5152C6,R,06,0000
52A466,W,09,0812
52A530,W,09,0812
52A546,R,23,0200
52A6D3,W,09,0A12
52A6DC,W,05,0000
53B67E,W,09,0B12
53B687,W,14,0000
53DCD0,W,09,0912
53DCD8,W,04,0A20
53DD97,R,06,0000
53DDA4,W,05,4000
552F35,W,09,0812
552FFD,W,09,0812
553013,R,23,0200
5531A1,W,09,0A12
5531AA,W,05,0000
56414C,W,09,0B12
564154,W,14,0000
5667A1,W,09,0912
5667A9,W,04,0A20
566868,R,06,0000
57BA05,W,09,0812
57BACE,W,09,0812
57BAE3,R,23,0200
57C2A8,W,0F,8070
57C50B,W,09,0A12
57C514,W,05,0000
58CC1A,W,09,0B12
58CC23,W,14,0000
58F26F,W,09,0912
58F278,W,04,0A20
58F336,R,06,0000
5A44D4,W,09,0812
5A459D,W,09,0812
5A45B3,R,23,0200
5A4808,W,09,0A12
5A4810,W,05,0000
5B56EC,W,09,0B12
5B56F5,W,14,0000
5B7D3F,W,09,0912
5B7D47,W,04,0A20
5B7E04,R,06,0000
5B7E11,W,05,4000
5CCFA4,W,09,0812
5CD06D,W,09,0812
5CD082,R,23,0200
5CD210,W,09,0A12
5CD218,W,05,0000
5DE1BA,W,09,0B12
5DE1C3,W,14,0000
5E080F,W,09,0912
5E0818,W,04,0A20
5E08D4,R,06,0000
5F5A74,W,09,0812
5F5B3E,W,09,0812
5F5B54,R,23,0200
5F5CE0,W,09,0A12
5F5CE8,W,05,0000
5F5CF1,W,06,0000
606C8D,W,09,0B12
606C95,W,14,0000
6092E0,W,09,0912
6092E9,W,04,0A20
6093A5,R,06,0000
61E545,W,09,0812
61E60E,W,09,0812
61E624,R,23,0200
61E7B1,W,09,0A12
61E7BA,W,05,0000
62F75D,W,09,0B12
62F766,W,14,0000
631DB0,W,09,0912
631DB9,W,04,0A20
631E75,R,06,0000
631E82,W,05,4000
647015,W,09,0812
6470DF,W,09,0812
6470F4,R,23,0200
6471B0,W,0F,8060
647349,W,09,0A12
65822F,W,09,0B12
658238,W,14,0000
65A87F,W,09,0912
65A888,W,04,0A20
65A946,R,06,0000
66FAE5,W,09,0812
66FBAE,W,09,0812
66FBC3,R,23,0200
66FD50,W,09,0A12
66FD59,W,05,0000
66FD61,W,06,0000
680CFB,W,09,0B12
680D04,W,14,0000
68334F,W,09,0912
683357,W,04,0A20
683415,R,06,0000
6985B4,W,09,0812
69867C,W,09,0812
698692,R,23,0200
698820,W,09,0A12
698828,W,05,0000
6A97CA,W,09,0B12
6A97D3,W,14,0000
6ABE1F,W,09,0912
6ABE28,W,04,0A20
6ABEE4,R,06,0000
6C1084,W,09,0812
6C114D,W,09,0812
6C1163,R,23,0200
6C12F1,W,09,0A12
6C12F9,W,05,0000
6C1302,W,06,0000
6D229C,W,09,0B12
6D22A5,W,14,0000
6D48EE,W,09,0912
6D48F7,W,04,0A20
6D49B4,R,06,0000
6E9B53,W,09,0812
6E9C1C,W,09,0812
6E9C32,R,23,0200
6E9DC0,W,09,0A12
6E9DC8,W,05,0000
6E9DD1,W,06,0000
6FAD6B,W,09,0B12
6FAD74,W,14,0000
6FD3BE,W,09,0912
6FD3C7,W,04,0A20
6FD485,R,06,0000
712624,W,09,0812
7126EC,W,09,0812
712702,R,23,0200
712EC8,W,0F,8070
71312A,W,09,0A12
72383B,W,09,0B12
723844,W,14,0000
725E8E,W,09,0912
725E97,W,04,0A20
725F53,R,06,0000
73B0F3,W,09,0812
73B1BD,W,09,0812
73B1D2,R,23,0200
73B428,W,09,0A12
73B431,W,05,0000
73B439,W,06,0000
74C30C,W,09,0B12
74C315,W,14,0000
74E95E,W,09,0912
74E967,W,04,0A20
74EA24,R,06,0000
763BC4,W,09,0812
763C8C,W,09,0812
763CA3,R,23,0200
763E30,W,09,0A12
763E38,W,05,0000
